Unnamed: 0,junction,node,x,y,latitude,longitude,stream_order,receiver_junction,geometry,node.1,row,col,latitude.1,longitude.1,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,dist,sinuosity,gradient,Junction Index,most_common_rocktype_id,RCS_D,LE,ksn_bin,ksn_bin_label,ksn_bin_midpoint
805,2786,239602875,530197.5,6056542.5,54.6553651,-2.53193358,1,2696,POINT (-2.53193358 54.6553651),239602875,11387,6315,54.6553651,-2.53193358,11.285,184.02,87311.0,1369100.0,12.398,45.7,199,2,185.62,0.0,1.259552724151059,0.0255831642891419,2786,703.0,SANDSTONE,0.628571429,2,11–15,12.7015
806,2792,240509357,538532.5,6056352.5,54.6530896,-2.40277164,1,2793,POINT (-2.40277164 54.6530896),240509357,11425,7982,54.6530896,-2.40277164,24.156,653.74,162080.0,1441600.0,27.978,-21.399,216,3,654.42,0.0,1.1585487142831754,0.0553036636259292,2792,705.0,SANDSTONE,0.552380952,5,24–28,26.1535
807,2793,243241289,538672.5,6055782.5,54.6479567,-2.40067724,2,2794,POINT (-2.40067724 54.6479567),243241289,11539,8010,54.6479567,-2.40067724,23.042,621.28,161400.0,4893100.0,31.145,-95.698,215,3,621.95,0.0,1.143202323070655,0.0356151492956625,2793,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,6,28–34,31.032500000000002
808,2794,244446985,539052.5,6055532.5,54.6456808,-2.39482197,2,2795,POINT (-2.39482197 54.6456808),244446985,11589,8086,54.6456808,-2.39482197,22.53,605.08,160880.0,7131600.0,31.134,-95.46,215,3,605.99,0.0,1.4476439295618824,0.0287676350552274,2794,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,6,28–34,31.032500000000002
809,2795,250256897,539872.5,6054327.5,54.634788,-2.38227981,2,2796,POINT (-2.38227981 54.634788),250256897,11830,8250,54.634788,-2.38227981,20.885,563.15,158770.0,11152000.0,16.942,209.75,215,3,563.59,0.0,1.2799672332582377,0.0156539992627482,2795,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,3,15–20,17.142
810,2796,254058985,542902.5,6053562.5,54.6276649,-2.33545335,3,2797,POINT (-2.33545335 54.6276649),254058985,11983,8856,54.6276649,-2.33545335,18.52,514.23,154770.0,24926000.0,20.323,139.14,215,3,515.51,0.0,1.089014021145784,0.0194702506810914,2796,9.0,QUARTZ-MICROGABBRO,0.285714286,4,20–24,21.8765
811,2797,253137687,543142.5,6053747.5,54.6293069,-2.33170885,3,2798,POINT (-2.33170885 54.6293069),253137687,11946,8904,54.6293069,-2.33170885,18.364,508.33,154440.0,27742000.0,34.845,-131.34,215,3,508.55,0.0,1.077454108707454,0.0172916824256888,2797,9.0,QUARTZ-MICROGABBRO,0.285714286,7,34–43,38.533500000000004
812,2798,248045622,544512.5,6054782.5,54.6384888,-2.31033143,3,2799,POINT (-2.31033143 54.6384888),248045622,11739,9178,54.6384888,-2.31033143,17.559,478.64,152590.0,32897000.0,83.998,-996.89,215,3,478.02,0.0,1.1539035800406243,0.0428386704090081,2798,9.0,QUARTZ-MICROGABBRO,0.285714286,8,43–129,85.96499999999999
813,2799,245977502,544737.5,6055212.5,54.642333,-2.30677987,3,2457,POINT (-2.30677987 54.642333),245977502,11653,9223,54.642333,-2.30677987,17.33,457.85,152030.0,36930000.0,83.722,-992.03,215,3,458.91,0.0,1.1766579692966286,0.0216597095465497,2799,9.0,QUARTZ-MICROGABBRO,0.285714286,8,43–129,85.96499999999999
814,2800,240938655,539107.5,6056262.5,54.6522366,-2.39387211,1,2794,POINT (-2.39387211 54.6522366),240938655,11443,8097,54.6522366,-2.39387211,23.917,648.42,161710.0,1251200.0,33.671,-152.75,217,3,652.55,0.0,1.1337729313446288,0.0592020708969591,2800,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,6,28–34,31.032500000000002
815,2810,242111008,537747.5,6056017.5,54.6501385,-2.41498116,1,2793,POINT (-2.41498116 54.6501385),242111008,11492,7825,54.6501385,-2.41498116,24.728,662.68,162560.0,1315900.0,24.697,54.15,215,3,664.87,0.0,1.2154428911918962,0.0433787376684004,2810,705.0,SANDSTONE,0.552380952,5,24–28,26.1535
816,2812,242640564,543967.5,6055907.5,54.6486462,-2.31860584,1,2813,POINT (-2.31860584 54.6486462),242640564,11514,9069,54.6486462,-2.31860584,19.136,517.08,153390.0,1257400.0,43.48,-313.74,225,3,518.28,0.0,1.1432578109531282,0.0824620795255224,2812,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,8,43–129,85.96499999999999
817,2813,243941920,543992.5,6055637.5,54.6462177,-2.31825903,2,2799,POINT (-2.31825903 54.6462177),243941920,11568,9074,54.6462177,-2.31825903,18.589,494.72,153080.0,2713900.0,37.41,-202.21,224,3,493.19,0.0,1.2242036764662678,0.0429870376679155,2813,160.0,LIMESTONE,0.552380952,7,34–43,38.533500000000004
818,2815,243368196,570217.5,6055757.5,54.6443273,-1.91189404,1,2816,POINT (-1.91189404 54.6443273),243368196,11544,14319,54.6443273,-1.91189404,12.102,232.01,84748.0,1256400.0,46.316,-329.13,621,10,231.39,0.0,1.094832845478054,0.0975149254916478,2815,722.0,MUDSTONE,0.619047619,8,43–129,85.96499999999999
819,2816,242789979,570132.5,6055877.5,54.6454174,-1.91318219,2,2669,POINT (-1.91318219 54.6454174),242789979,11520,14302,54.6454174,-1.91318219,11.818,217.67,84587.0,14926000.0,27.578,-106.98,611,10,218.94,0.0,1.1285368779241691,0.0170042762308605,2816,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
820,2819,243535680,562957.5,6055722.5,54.6449711,-2.02438498,1,2605,POINT (-2.02438498 54.6449711),243535680,11551,12867,54.6449711,-2.02438498,14.793,330.32,130030.0,1460200.0,33.382,-162.72,295,3,331.11,0.0,1.2196384439672558,0.0700953316824514,2819,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
821,2820,243628339,543667.5,6055702.5,54.64683,-2.32328538,1,2813,POINT (-2.32328538 54.64683),243628339,11555,9009,54.64683,-2.32328538,19.226,515.99,153440.0,1286600.0,37.445,-202.85,224,3,517.06,0.0,1.0861816715345578,0.0641752337598334,2820,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,7,34–43,38.533500000000004
822,2821,243799402,554677.5,6055667.5,54.6454423,-2.15268875,1,2396,POINT (-2.15268875 54.6454423),243799402,11562,11211,54.6454423,-2.15268875,14.571,270.16,137470.0,1250600.0,21.102,-36.973,264,3,270.51,0.0,1.161696488708971,0.0381181660357631,2821,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,4,20–24,21.8765
823,2822,243915215,531002.5,6055642.5,54.6472283,-2.51955183,1,2695,POINT (-2.51955183 54.6472283),243915215,11567,6476,54.6472283,-2.51955183,11.394,193.13,88684.0,1254600.0,7.3832,109.03,198,2,193.15,0.0,1.169048688721435,0.0144916304445419,2822,703.0,SANDSTONE,0.628571429,1,6–11,8.492999999999999
824,2825,244141965,580182.5,6055597.5,54.6414044,-1.75755585,1,2826,POINT (-1.75755585 54.6414044),244141965,11576,16312,54.6414044,-1.75755585,11.949,165.04,73433.0,1289800.0,21.201,-87.322,670,13,166.02,0.0,1.1234350200057008,0.0389233600681322,2825,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
825,2826,247401526,581302.5,6054917.5,54.6351155,-1.74039473,3,2827,POINT (-1.74039473 54.6351155),247401526,11712,16536,54.6351155,-1.74039473,9.7062,114.04,71961.0,46380000.0,18.257,-63.733,659,13,113.47,0.0,1.380071785088009,0.0063217362598737,2826,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,3,15–20,17.142
826,2827,248778477,583487.5,6054632.5,54.6321981,-1.70663364,3,2828,POINT (-1.70663364 54.6321981),248778477,11769,16973,54.6321981,-1.70663364,8.6383,100.11,68920.0,53150000.0,10.893,5.9158,659,13,100.02,0.0,1.4992681141306183,0.0068404107707209,2827,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,2,11–15,12.7015
827,2828,248488355,583562.5,6054692.5,54.6327248,-1.70545496,3,2829,POINT (-1.70545496 54.6327248),248488355,11757,16988,54.6327248,-1.70545496,8.5902,99.453,68776.0,54813000.0,10.903,5.8337,659,13,99.492,0.0,1.6930774413737133,0.0056971742755966,2828,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,2,11–15,12.7015
828,2829,249871120,583947.5,6054407.5,54.6301003,-1.69957398,3,2830,POINT (-1.69957398 54.6301003),249871120,11814,17065,54.6301003,-1.69957398,8.3235,96.724,67965.0,69138000.0,6.1511,45.693,659,13,96.892,0.0,1.8857098291278829,0.0034048060823036,2829,842.0,SANDSTONE,0.552380952,0,0–6,3.11475
829,2830,247088618,584842.5,6054982.5,54.6351168,-1.68554699,3,2739,POINT (-1.68554699 54.6351168),247088618,11699,17244,54.6351168,-1.68554699,7.7327,93.102,65959.0,74238000.0,6.1236,45.996,659,13,93.347,0.0,1.6709737516535916,0.0063221061943297,2830,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,0,0–6,3.11475
830,2832,245115937,526972.5,6055392.5,54.6452132,-2.58202613,1,2833,POINT (-2.58202613 54.6452132),245115937,11617,5670,54.6452132,-2.58202613,11.099,108.85,84958.0,1286800.0,4.1148,63.464,202,2,109.13,0.0,1.6370285104846682,0.0098447702485574,2832,722.0,MUDSTONE,0.619047619,0,0–6,3.11475
831,2833,248501203,526907.5,6054687.5,54.638881,-2.58309819,2,2595,POINT (-2.58309819 54.638881),248501203,11758,5657,54.638881,-2.58309819,9.2092,101.88,83799.0,6401400.0,2.867,75.863,200,2,102.27,0.0,1.942893381820873,0.0030977526203016,2833,722.0,MUDSTONE,0.619047619,0,0–6,3.11475
832,2835,245292663,577557.5,6055357.5,54.6396583,-1.79828426,1,2836,POINT (-1.79828426 54.6396583),245292663,11624,15787,54.6396583,-1.79828426,14.002,184.42,77884.0,1557700.0,17.864,-65.033,667,13,185.09,0.0,1.1155909553853351,0.0314365406475531,2835,833.0,SANDSTONE,0.552380952,3,15–20,17.142
833,2836,247424990,578017.5,6054912.5,54.6355891,-1.79127715,2,2837,POINT (-1.79127715 54.6355891),247424990,11713,15879,54.6355891,-1.79127715,12.892,164.3,77170.0,3491400.0,14.13,-17.01,666,13,165.15,0.0,1.23583217437022,0.0187889933263409,2836,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,2,11–15,12.7015
834,2837,251477375,579557.5,6054082.5,54.6278912,-1.76764956,3,2826,POINT (-1.76764956 54.6278912),251477375,11879,16187,54.6278912,-1.76764956,10.83,131.43,75008.0,40900000.0,20.761,-93.662,659,13,131.18,0.0,1.5750924714674983,0.0089894512894059,2837,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
835,2843,245474930,536007.5,6055317.5,54.6439752,-2.44203276,1,2753,POINT (-2.44203276 54.6439752),245474930,11632,7477,54.6439752,-2.44203276,16.209,505.25,101850.0,1292000.0,128.65,-1577.9,155,2,507.33,0.0,1.2322700205694757,0.1020883740414984,2843,255.0,SILTSTONE,0.495238095,8,43–129,85.96499999999999
836,2846,246094588,533467.5,6055187.5,54.6429819,-2.48140526,1,2752,POINT (-2.48140526 54.6429819),246094588,11658,6969,54.6429819,-2.48140526,12.377,249.72,98842.0,1250400.0,44.895,-306.24,164,2,249.44,0.0,1.082340330123998,0.0916896879662187,2846,196.0,"SILTSTONE, CALCAREOUS",0.495238095,8,43–129,85.96499999999999
837,2847,246487238,583552.5,6055107.5,54.6364551,-1.7054914,1,2828,POINT (-1.7054914 54.6364551),246487238,11674,16986,54.6364551,-1.7054914,10.181,103.75,69727.0,1398600.0,2.8847,73.826,674,13,103.19,0.0,2.290901271933917,0.010351212161409,2847,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,0,0–6,3.11475
838,2856,246818561,558842.5,6055037.5,54.6393126,-2.08828116,1,2644,POINT (-2.08828116 54.6393126),246818561,11688,12044,54.6393126,-2.08828116,14.47,304.55,132980.0,1451500.0,49.977,-419.08,290,3,304.11,0.0,1.0938258308804605,0.0955274558968935,2856,262.0,LIMESTONE,0.552380952,8,43–129,85.96499999999999
839,2860,246961041,549292.5,6055007.5,54.6400664,-2.23624004,1,2393,POINT (-2.23624004 54.6400664),246961041,11694,10134,54.6400664,-2.23624004,18.866,533.97,145000.0,1495600.0,17.177,210.81,242,3,534.88,0.0,1.5094864287843412,0.0933280624615155,2860,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,3,15–20,17.142
840,2861,247111239,577352.5,6054977.5,54.6362755,-1.80156029,1,2836,POINT (-1.80156029 54.6362755),247111239,11700,15746,54.6362755,-1.80156029,14.153,191.1,77909.0,1250500.0,22.59,-127.84,666,13,191.87,0.0,1.1060073796717873,0.0401096045672582,2861,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
841,2863,247468519,554517.5,6054902.5,54.6385853,-2.15531042,1,2864,POINT (-2.15531042 54.6385853),247468519,11715,11179,54.6385853,-2.15531042,16.139,310.96,137180.0,1566800.0,24.276,-88.343,268,3,303.44,0.0,1.164084819830099,0.0466183889264242,2863,9.0,QUARTZ-MICROGABBRO,0.285714286,5,24–28,26.1535
842,2864,249135775,555552.5,6054557.5,54.6353723,-2.13934168,2,2865,POINT (-2.13934168 54.6353723),249135775,11784,11386,54.6353723,-2.13934168,14.182,260.1,135910.0,3752000.0,28.933,-147.08,267,3,263.26,0.0,1.1634389870840671,0.026455590880216,2864,9.0,QUARTZ-MICROGABBRO,0.285714286,6,28–34,31.032500000000002
843,2865,249450620,555942.5,6054492.5,54.6347451,-2.13331272,2,2399,POINT (-2.13331272 54.6347451),249450620,11797,11464,54.6347451,-2.13331272,13.678,249.64,135450.0,6286800.0,52.86,-471.39,263,3,251.63,0.0,1.195376341688871,0.0376191966355026,2865,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,8,43–129,85.96499999999999
844,2866,247586210,539717.5,6054877.5,54.6397427,-2.38460635,1,2795,POINT (-2.38460635 54.6397427),247586210,11720,8219,54.6397427,-2.38460635,22.102,587.08,159500.0,1386200.0,19.735,150.14,218,3,586.31,0.0,1.2775109786571468,0.0418778598894049,2866,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,4,20–24,21.8765
845,2870,247662636,559917.5,6054862.5,54.6376136,-2.07166311,1,2645,POINT (-2.07166311 54.6376136),247662636,11723,12259,54.6376136,-2.07166311,14.955,331.64,133090.0,1250100.0,53.229,-461.61,289,3,334.45,0.0,1.2043417898588846,0.1060529211422793,2870,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,8,43–129,85.96499999999999
846,2872,248051448,573642.5,6054782.5,54.6350784,-1.85907623,1,2873,POINT (-1.85907623 54.6350784),248051448,11739,15004,54.6350784,-1.85907623,17.042,253.16,83178.0,1250900.0,23.255,-143.08,662,13,253.23,0.0,1.1503323495852755,0.0398225503153668,2872,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
847,2873,249992323,575197.5,6054382.5,54.6312551,-1.83509324,2,2874,POINT (-1.83509324 54.6312551),249992323,11819,15315,54.6312551,-1.83509324,14.155,189.22,81331.0,3629800.0,16.083,-36.579,662,13,191.07,0.0,1.1205734321982306,0.0208982855420911,2873,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,3,15–20,17.142
848,2874,253218879,575537.5,6053732.5,54.625364,-1.82999506,2,2875,POINT (-1.82999506 54.625364),253218879,11949,15383,54.625364,-1.82999506,13.343,173.89,80509.0,8551000.0,29.394,-216.57,662,13,175.62,0.0,1.0774030012193188,0.0222839910361481,2874,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,6,28–34,31.032500000000002
849,2875,254364380,575787.5,6053502.5,54.62326,-1.8261832,3,2876,POINT (-1.8261832 54.62326),254364380,11995,15433,54.62326,-1.8261832,13.065,166.32,80143.0,25231000.0,15.25,-33.654,659,13,165.59,0.0,1.304561659829582,0.0095986767774301,2875,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,3,15–20,17.142
850,2876,256081712,577997.5,6053157.5,54.6198236,-1.79205431,3,2837,POINT (-1.79205431 54.6198236),256081712,12064,15875,54.6198236,-1.79205431,11.747,144.85,77225.0,30918000.0,18.772,-75.258,659,13,145.27,0.0,1.2224156515203397,0.0073995570786661,2876,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,3,15–20,17.142
851,2877,248122260,565642.5,6054767.5,54.6360477,-1.98299848,1,2878,POINT (-1.98299848 54.6360477),248122260,11742,13404,54.6360477,-1.98299848,17.386,401.0,90431.0,1543000.0,52.166,-498.86,611,10,408.1,0.0,1.1866322252334218,0.0471148229909693,2877,722.0,MUDSTONE,0.619047619,8,43–129,85.96499999999999
852,2878,248026238,568267.5,6054787.5,54.6358791,-1.94233214,2,2879,POINT (-1.94233214 54.6358791),248026238,11738,13929,54.6358791,-1.94233214,13.74,277.32,87316.0,7759200.0,25.498,-72.568,611,10,277.77,0.0,1.2095483590510785,0.025200399925764,2878,722.0,MUDSTONE,0.619047619,5,24–28,26.1535
853,2879,247326767,569387.5,6054932.5,54.6370292,-1.92494899,2,2816,POINT (-1.92494899 54.6370292),247326767,11709,14153,54.6370292,-1.92494899,12.705,248.86,85950.0,10990000.0,27.733,-103.28,611,10,249.07,0.0,1.132671770763804,0.0259193195378745,2879,722.0,MUDSTONE,0.619047619,5,24–28,26.1535
854,2881,248767562,528912.5,6054632.5,54.6382759,-2.55203939,1,2833,POINT (-2.55203939 54.6382759),248767562,11769,6058,54.6382759,-2.55203939,13.458,125.82,87073.0,1256700.0,5.9157,47.512,200,2,127.12,0.0,1.6323036809351978,0.0119356597805707,2881,722.0,MUDSTONE,0.619047619,0,0–6,3.11475
855,2882,248825193,575152.5,6054622.5,54.6334182,-1.83572858,1,2873,POINT (-1.83572858 54.6334182),248825193,11771,15306,54.6334182,-1.83572858,14.621,198.75,81594.0,1266600.0,20.252,-96.365,664,13,199.75,0.0,1.0770641048488612,0.0390282164228503,2882,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,4,20–24,21.8765
856,2884,248966674,556697.5,6054592.5,54.6355595,-2.12159805,1,2400,POINT (-2.12159805 54.6355595),248966674,11777,11615,54.6355595,-2.12159805,14.102,238.81,134470.0,1795300.0,9.1841,110.44,286,3,239.95,0.0,1.3793923745946854,0.015893894226673,2884,160.0,LIMESTONE,0.552380952,1,6–11,8.492999999999999
857,2885,249017322,568022.5,6054582.5,54.6340702,-1.94617485,1,2878,POINT (-1.94617485 54.6340702),249017322,11779,13880,54.6340702,-1.94617485,14.365,307.95,87672.0,1301400.0,49.126,-395.28,615,10,310.4,0.0,1.114406132838203,0.0958827523843655,2885,722.0,MUDSTONE,0.619047619,8,43–129,85.96499999999999
858,2886,249238543,585317.5,6054537.5,54.6310386,-1.67831973,1,2830,POINT (-1.67831973 54.6310386),249238543,11788,17339,54.6310386,-1.67831973,9.335,103.82,67014.0,1379800.0,6.9726,37.967,676,13,103.06,0.0,1.62087250095298,0.0164668355120512,2886,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,1,6–11,8.492999999999999
859,2887,249351371,544612.5,6054512.5,54.6360537,-2.30882333,1,2798,POINT (-2.30882333 54.6360537),249351371,11793,9198,54.6360537,-2.30882333,18.185,503.56,152960.0,1451400.0,38.975,-207.7,226,3,501.07,0.0,1.2850631165472977,0.0865507374712396,2887,9.0,QUARTZ-MICROGABBRO,0.285714286,7,34–43,38.533500000000004
860,2888,249453307,569377.5,6054492.5,54.633077,-1.92520817,1,2879,POINT (-1.92520817 54.633077),249453307,11797,14151,54.633077,-1.92520817,13.551,288.23,86469.0,1374800.0,46.367,-336.4,618,10,291.91,0.0,1.1792409378359665,0.0894541728759191,2888,722.0,MUDSTONE,0.619047619,8,43–129,85.96499999999999
861,2892,250162711,562967.5,6054347.5,54.6326146,-2.02452587,1,2606,POINT (-2.02452587 54.6326146),250162711,11826,12869,54.6326146,-2.02452587,13.464,273.58,127830.0,1325000.0,64.261,-591.52,299,3,273.71,0.0,1.0957246722727652,0.1286693829440304,2892,722.0,MUDSTONE,0.619047619,8,43–129,85.96499999999999
862,2897,251047032,535982.5,6054167.5,54.6336425,-2.44256153,1,2755,POINT (-2.44256153 54.6336425),251047032,11862,7472,54.6336425,-2.44256153,14.813,424.63,99685.0,1329400.0,69.578,-620.95,160,2,409.7,0.0,1.171715186924683,0.0861033129785562,2897,703.0,SANDSTONE,0.628571429,8,43–129,85.96499999999999
863,2898,251049913,550387.5,6054167.5,54.6324099,-2.21941994,1,2899,POINT (-2.21941994 54.6324099),251049913,11862,10353,54.6324099,-2.21941994,18.119,489.57,144340.0,1253400.0,21.705,97.979,244,3,491.27,0.0,1.1596790311949352,0.0400423788559712,2898,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,4,20–24,21.8765
864,2899,250333217,551272.5,6054312.5,54.6336237,-2.20568599,2,2394,POINT (-2.20568599 54.6336237),250333217,11833,10530,54.6336237,-2.20568599,16.501,453.66,143300.0,5549400.0,40.132,-209.08,243,3,453.14,0.0,1.3630409087846247,0.0772707295975633,2899,9.0,QUARTZ-MICROGABBRO,0.285714286,7,34–43,38.533500000000004
865,2900,251674945,573527.5,6054042.5,54.6284462,-1.86104333,1,2874,POINT (-1.86104333 54.6284462),251674945,11887,14981,54.6284462,-1.86104333,16.554,229.04,82841.0,1256900.0,14.568,-14.021,663,13,227.14,0.0,1.1466418299095629,0.0271171942193449,2900,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,2,11–15,12.7015
866,2901,251696037,554622.5,6054037.5,54.6308011,-2.15384515,1,2864,POINT (-2.15384515 54.6308011),251696037,11888,11200,54.6308011,-2.15384515,16.412,377.79,137210.0,1250800.0,30.311,-113.13,267,3,384.35,0.0,1.2200792283088244,0.1104547110612811,2901,9.0,QUARTZ-MICROGABBRO,0.285714286,6,28–34,31.032500000000002
867,2903,251791070,532137.5,6054017.5,54.632554,-2.50214183,1,2754,POINT (-2.50214183 54.632554),251791070,11892,6703,54.632554,-2.50214183,12.138,183.79,97481.0,1250000.0,12.68,31.144,171,2,185.06,0.0,1.103153260152285,0.023533936216582,2903,703.0,SANDSTONE,0.628571429,2,11–15,12.7015
868,2907,252391393,547077.5,6053897.5,54.6303032,-2.27073558,1,2458,POINT (-2.27073558 54.6303032),252391393,11916,9691,54.6303032,-2.27073558,18.874,554.31,151120.0,2074300.0,36.066,-124.33,232,3,556.38,0.0,1.1762980333157291,0.0741929703513321,2907,9.0,QUARTZ-MICROGABBRO,0.285714286,7,34–43,38.533500000000004
869,2908,252811413,530592.5,6053812.5,54.6308077,-2.52609669,1,2761,POINT (-2.52609669 54.6308077),252811413,11933,6394,54.6308077,-2.52609669,12.069,156.27,93264.0,1250600.0,20.842,-95.57,185,2,155.96,0.0,1.3790501895477871,0.0208782002828746,2908,722.0,MUDSTONE,0.619047619,4,20–24,21.8765
870,2909,253040289,554247.5,6053767.5,54.6284153,-2.15970358,1,2865,POINT (-2.15970358 54.6284153),253040289,11942,11125,54.6284153,-2.15970358,17.386,405.07,138010.0,1251000.0,23.29,6.596,263,3,411.52,0.0,1.38863064143493,0.084310492421184,2909,705.0,SANDSTONE,0.552380952,4,20–24,21.8765
871,2911,254042170,583342.5,6053567.5,54.6226534,-1.70918236,1,2912,POINT (-1.70918236 54.6226534),254042170,11982,16944,54.6226534,-1.70918236,9.2007,108.05,69236.0,1289500.0,0.79803,100.74,675,13,108.08,0.0,1.1948941462428329,0.0001439631501496,2911,222.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,0,0–6,3.11475
872,2912,253743359,583307.5,6053627.5,54.6231982,-1.70970723,2,2829,POINT (-1.70970723 54.6231982),253743359,11970,16937,54.6231982,-1.70970723,9.0539,108.04,69153.0,13141000.0,12.91,-8.8931,669,13,107.99,0.0,1.17745021042733,0.011215510590232,2912,555.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.552380952,2,11–15,12.7015
873,2915,254212793,564852.5,6053532.5,54.6250526,-1.99550939,1,2607,POINT (-1.99550939 54.6250526),254212793,11989,13246,54.6250526,-1.99550939,14.991,340.05,127730.0,1514800.0,40.477,-261.89,301,3,344.88,0.0,1.181773682574601,0.074994880411868,2915,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,7,34–43,38.533500000000004
874,2916,254438193,571442.5,6053487.5,54.6237587,-1.89346901,1,2917,POINT (-1.89346901 54.6237587),254438193,11998,14564,54.6237587,-1.89346901,18.027,287.22,86056.0,1263500.0,14.423,30.865,661,13,290.87,0.0,1.2110793836492453,0.0530406115294858,2916,833.0,SANDSTONE,0.552380952,2,11–15,12.7015
875,2917,256279691,572402.5,6053117.5,54.6202974,-1.87869471,2,2918,POINT (-1.87869471 54.6202974),256279691,12072,14756,54.6202974,-1.87869471,16.027,232.65,84810.0,7466600.0,48.957,-549.15,659,13,235.47,0.0,1.0458715596330277,0.0295596330275229,2917,833.0,SANDSTONE,0.552380952,8,43–129,85.96499999999999
876,2918,256279800,572947.5,6053117.5,54.620219,-1.87025605,2,2875,POINT (-1.87025605 54.620219),256279800,12072,14865,54.620219,-1.87025605,15.57,216.54,84240.0,11664000.0,25.65,-181.22,659,13,218.14,0.0,1.4295298921227808,0.017522819424556,2918,833.0,SANDSTONE,0.552380952,5,24–28,26.1535
877,2919,254606769,543147.5,6053452.5,54.6266555,-2.33167487,1,2797,POINT (-2.33167487 54.6266555),254606769,12005,8905,54.6266555,-2.33167487,18.943,525.24,154790.0,1307600.0,28.492,-13.372,221,3,526.33,0.0,1.186270298030138,0.057313802113399,2919,160.0,LIMESTONE,0.552380952,6,28–34,31.032500000000002
